doc_37	what did the professor say about the final model ?	the professor was happy to hear that the team had already started putting together a final software . the professor also noted that finnish and spanish had the smallest overall number compared to aurora .
doc_37	what did phd e think about improving the model ?	phd e thought that changing a few things could result in an improvement , but they had to be careful with the neural net . phd also played around with noise estimation to improve the model but did not play around with it much .
doc_37	what did the professor think about improving the model ?	the professor wanted to know how much the model improved due to frame dropping . he thought four or five changes would result in good improvements . the professor highlighted that improvements should not come at a higher bandwidth .
doc_38	what did the team think of a rechargeable remote when discussing remote control 's functional design and production cost ?	industrial designer raised an idea of making a rechargeable remote control which could have a wire and could charge itself when it was put in the electricity . project manager also had some responsive sparkles but they could hardly be applied . but at least one thing the team all agreed to was that a rechargeable remote was a comfort and people could pay for comfort .
doc_38	why did industrial designer not agree to what marketing and user interface said before ?	first industrial designer raised questions like whether their remote control would be universal and should it be programmable or not , because they needed something like a mode to send out a different signal so that the remote can work in this way . then the size of the remote was also put by industrial designer since there were already plenty of technical parts in it and it was quite complex to deal with material problems . but at last industrial designer came up with the idea of integration of materials and in this way , the new product would cost less .
doc_38	what did the market feedback about common remote controls said by marketing ?	marketing found that seventy five percent of the users thought most remote controls ugly , and most people found it irritating when they could n't find their remote control . and another thing marketing found important was that users had a feeling for speech recognition so that they could choose channels by voice . and they wanted maybe an lcd screen to search what 's on every channel .
doc_38	what did project manager and industrial designer discuss about making an universal remote control ?	their remote control could be purchased in a situation when users ' old remote had broken , so a universal remote control could be a must . project manager put forward this idea but did not know if there would be any chance to accomplish it easily , and industrial designer it would be possible but still needed some research .
doc_38	what did the team talk about button design of the remote control ?	buttons design was all about volume , channel , power , and some other instant ideas . the team discussed their sizes , big or small , and places , up , center , or down , and also their arrangements , vertical or horizontal , and reached a conclusion that the power button could be on top . they came up with mute button as well but project manager did n't think it was important .
doc_40	what did project manager think of the necessity of setting the selling target ?	project manager thought that setting the selling target was of high importance for a big international company making marketing plans including sales target .
doc_40	what did user interface think about the technical function design of the new remote control ?	user interface argued that the simplicity of the remote control of high importance , which means superfluous functions such as subtitles and mute should be removed from the remote control and be controlled through the menu .
doc_40	why did user interface agree with industrial designer 's opinion when discussing the adapted product of the remote control ?	user interface held the same opinion as industrial designer that different remote controls that were incompatible with each other brought inconvenience to users . user interface still presumed that this remote control was only for television .
doc_40	why did marketing disagree with project manager when project manager proposed the setting price ?	the setting price of each remote control that project manager proposed was twenty-five , but marketing had doubts about the profits . marketing was n't sure that if the mark-up of fifty percent is normal for a product , and preferred sixty percent .
doc_41	why did the group decide not to go for an lcd when discussing the remote concepts ?	when discussing the lcd functionality , the group found that it was not necessary to have it because they had the speaker and no need for a talk-back for the remote . also , the lcd tended to be output as opposed to an input and it would be added to the cost of the remote , so the group agreed not to go for an lcd .
doc_41	why did marketing propose lemon or lime when proposing the market trend ?	because marketing recommended the group took some features of mac or ipod and made it a more comfortable type when associating people in terms of texture , shape , and colours . marketing also suggested they could incorporate gimmicky features that buttons would light up when touching the button .
doc_41	what did marketing think of technology innovation when presenting the market trend ?	marketing mentioned that market research emphasized technology innovation which was the ease of use in the functionality . so marketing suggested when they focused on the trend of fruit and vegetable themes , they should know how to fit in with something which was not specifically electronics and how to quickly create a remote in fruit shape .
doc_42	what did the group discuss about project finance and the new remote control design ?	project manager informed the team of their financial target , which was 50 million euros . each 25-euro remote control would make a profit of 12.5 euros . the team members had many ideas on the remote control design . user interface recommended an integrating remote control for several different devices . marketing spotted a niche in the game market and thus suggested adopting a bar-code design .
doc_42	what did project manager think of the special button design for game players when discussing keypad and ergonomic design of the new remote control ?	marketing desired to design self-intuitive buttons for game players . industrial designer expressed a preference for a game control keypad rather than big separate buttons . project manager accepted the latter suggestion , for keypads on consoles were common and user-friendly nowadays , so it would also be feasible to incorporate one on the remote control . besides , project manager pointed out that a keypad would allow easier navigation and be used as a joystick .
doc_42	what did the group discuss about the keypad and ergonomic design of the new remote control ?	when discussing the basic functionality , the team agreed that it was the most important to meet the user requirements . industrial designer suggested that the team could consider incorporating a keypad for the better game experience . user interface went on making a contribution . an ergonomic curve design was recommended by user interface and appreciated by project manager , for it would make the remote control look more stylish .
doc_42	why did user interface think of a curve design when discussing keypad and ergonomic design of the new remote control ?	according to ergonomics , the remote control was expected to fit as comfortable as possible into the hand . in addition , user interface hoped that the remote control could have an unconventional and attractive shape . a small and stylish curve was user interface 's final choice to make the remote control look more unique .
doc_43	what is the role of schools with pdg for looked-after children as compared to the regional consortia in this field ?	the most awareness around pdg is around free school meals , and there is less awareness around the availability of pdg to support looked-after children . in the nature of the cohort , there are more children subject to free school meals than are subject to being looked after . the thinking behind that at the time was around a greater strategic deployment of that resource and to try and drive a greater impact than how it was being used previously , so the looked-after pdg is held at a regional level .
doc_43	what does the group think of the exclusion rates amongst looked-after children ( over six times more likely to be given a fixed-term exclusion ) ?	according to kirsty williams , people should look at exclusions and also have to read across about how the whole system works , not just the pdg element of the system . 66 % of looked-after learners have some additional learning need , so they ca n't just look at it in terms of this particular source of funding . it ca n't be just the job of the pdg .
doc_43	how do the group think of the extent and condition that schools actually make good use of that funding of pdg ?	as identified by estyn , most schools are using this money to good effect . when pdg first started , in some schools it was spent on investing in tracking children , because they had never thought about tracking these children , they did n't have systems in place to look at the performance of these children and to have a system in place . now they have moved from spending money on the infrastructure around support for fsm children into actual inputs in terms of teaching and learning . and they have appointed regional pdg advisers to better deploy the fund .
doc_43	what lessons the government is taking from that three-year investment of schools challenge cymru into the school improvement agenda ?	they are looking at systems and processes , the placement of comprehensive systems of tracking and processes within the school . they are looking at the teacher quality — how can they ensure that we have got consistent strategies in place to drive up pedagogy and teacher quality in the classroom . and also , collaborative activity . one of the key themes of the national mission is a self-improving system , so collaborative working is necessary where schools are looking outside of each other , learning from best practice from other schools .
doc_43	what does the group think of the extent they 'd like to see the pdg used to track the progress of eligible pupils ?	kirsty williams thinks that it 's absolutely crucial that we track performance . where they were n't tracking pupils at all , initial investment in pdg was used to establish these systems within schools . one of the outcomes from the schools challenge review , and one of the lessons learnt was the importance of individual tracking of pupils throughout their school career . but they ca n't dictate a single system .
doc_43	what does the group discuss about the dataset on tracking adopted children ?	according to kirsty williams , they are actively looking at whether they should try and find a way of collecting this data . they ca n't force parents to divulge information that is a matter for them . but there is an active discussion going on at the moment about whether they could create a dataset where people divulge this information and we can then track the children through . they ca n't see the educational attainment of looked-after children just being a job of education . it has to be a job of social services and the health service as well .
doc_43	what does the group think of the eas consortium 's approach to using the looked-after and adopted pdg as part of a broader approach targeted at vulnerable learners ?	they believe that if they can get it right for our most vulnerable learners , they 'll be getting it right for all of our learners . an emerging theme is the impact , the growing awareness and the growing numbers of children who have attachment disorder , and how schools are best able to respond to that in their children . so , vulnerable learners , regardless of their background , will benefit from having teachers who are better trained , understanding and have intervention strategies in place to be able to address that need . and this is an action applied across four regions .
doc_43	what do the group think of the question whether the eligibility for free school meals is the best measure ?	according to kirsty williams , it 's probably the best that they 've got at present , and will continue to have discussions with local government about whether there are different ways . officials are working all the time in conjunction with the department in england , to understand their thinking in this area so that we are in a position to make some decisions about what a notional eligibility for free school meals will look like going forward , but before i make any decisions , i want to assure everybody that there will be a full public consultation on that .
doc_43	how would the group assess the impact of pdg on attendance and subsequent engagement with education from children having free school meals ?	over the period of the last inspection report , they have seen improvements in attendance , but still need to look at again how pdg can support this particular agenda . there are some excellent examples of how schools use the money to address this , some schools send the staff out and create walking buses , so that they walk the children into the school . despite these good measures , there is still a gap between the attendance of free-school-meal pupils and non-free-school-meal pupils . it gets more challenging the older the children get .
doc_43	what is the progressing condition of the schools challenge cymru ?	some of the schools challenge cymru schools are making sustained improvement now that the programme has come to an end . like the example of tredegar , where we have seen continual improvement and moving up through the categorisation system . the challenge is for those schools that schools challenge cymru did n't work for , and they have n't seen the progress of how to use the school improvement system now to continue to work with those schools . so now the focus is a whole-system approach , rather than choosing 39 schools to get that level of support . schools challenge cymru would probably need about five years to really have the impact that it was intended to have .
doc_44	what are progress updates ?	the first phase of the data collection has finished . there is a new wizard for phase two , during which subjects will be given more complex scenarios . also finished are the modifications on smartkom : the remaining glitches will take no more than a day to iron out . a big part of the meeting was covered by the presentation of the prm of the proposed system .
doc_44	what is the future for data collection ?	as the data collection is going into its second phase , more complex scenarios will be used to generate more intricate dialogues . subjects can be recruited from within the psychology department students , since such participation in experiments is compulsory in their syllabus .
doc_45	what did the group discuss about features to make the remote control trendy ?	project manager suggested a can opener beneath the remote control , three players inside it , and different fronts on it . the rest of the team remained silent about the first idea and negative about the other two . moreover , industrial designer pointed out that it needed to go with fashion ; and user interface shared the idea of keeping it simple and using an international standard .
doc_45	what did project manager recommend to do when discussing adding support for dvd players to the remote control ?	project manager recommended to consider the practical value of adding support for dvd players to the remote control . if it was believed to be useful , then this idea would be adopted .
doc_45	what did user interface recommend to do when discussing features to make the remote control trendy and why ?	when discussing features to make the remote control trendy , user interface recommended to keep the remote control simple in order to gain a whole market and to use a standard as it was aimed at an international market .
doc_45	what did the group discuss about adding support for dvd players to the remote controls ?	project manager suggested designing a remote control useful for multiple devices such as tv and home stereo . marketing disagreed by pointing out that tv was mostly used with vcr or dvd player or recorders , functions for which should be included , rather than with a stereo . against this point , project manager argued that dvd players and home cinema sets usually doubled as stereo hi-fi sets . the discussion took a turn when the user interface disagreed and suggested designing a remote control only for televisions . project manager insisted on including other functions as most remote controls did and everyone was on board in the end .
doc_45	summarise the discussion about grouping buttons on the remote control .	marketing first of all suggested focusing on elderly people who really got problems with remote controls and then pointed out the unclear button allocation on remote controls . to solve this problem , marketing put forward that the remote control buttons should be grouped based on functions they serve . project manager agreed .
doc_45	what did user interface think of adding support for dvd players to the remote control ?	user interface disagreed on adding support for dvd players to the remote control as the email stated that it should be a television remote control .
doc_46	what did user interface think of the ergonomic need for remote controls when discussing the user requirement ?	user interface agreed with marketing 's proposal of more ergonomic design and mentioned that a strange position of using computers might well end in tendonitis and hurt one 's wrist .
doc_46	why did project manager decide to cancel the previous plan for a generic remote control when discussing the user requirement ?	considering the message from the management board , project manager emphasized the marketing competitiveness of remote controls over the costly and time-consuming need for making a generic remote control for everything . therefore , the plan for a generic one was cancelled .
doc_46	what did user interface think of the easy-to-learn design of remote controls when discussing the technical design ?	user interface proposed a paradox here . on the one hand , being simple and easy to use might be achieved at the price of losing individuality ; on the other hand , being individual unavoidably meant that everybody must learn to use it first .
doc_46	what did project manager think as the main frustrations of designing the remote control when discussing the technical design ?	project manager considered easy-to-use and easy-to-find as the two main frustrations in designing remote controls . but at the same time , such frustrations may pronounce a serious competitive advantage for the project without making too complex stuff or using too much time to develop .
doc_47	what did the team think about a single klt ?	phd c thought that it would be worthwhile to test on a single klt . the professor agreed that since it would be pretty low-maintenance , the team should do that , but only if they can fit it in .
doc_47	what did phd c think about silence detection ?	phd c explained that there was no room left for silence detection because of the server side delay . they were working out a compromise between the handset delay and the server delay , but the delay was too large at the moment .
doc_47	what did the professor think about the silence detection problem ?	the professor thought that the results in the experiment without silence detection were okay as well . he thought some sort of weighted measure between other features should result in good performance .
doc_47	what were the professor 's concluding comments ?	the professor noted that the most important improvements over the years have been due to finding bugs . he also informed the team of some ibm processors that were available to them at the university of washington . he finally congratulated them on their efforts .
doc_48	what did the industrial designer think of solar cell when discussing energy problems ?	the industrial designer thought that the solar cell was necessary for speech recognition . he mentioned that the daylight was enough for recharging . and he supposed that the remote control would be in the room which was usually lightful .
doc_49	what did dr frank atherton say about investment ?	investment needed to implement the plan was more about resourcing . dr frank atherton said they currently did make investments in a number of areas that related to child health generally , and , of course , obesity and overweight in particular . and now , according to existing programmes , a figure of £8 million to £10 million a year had been bandied around as a broad kind of area of what they might need . dr frank atherton also put priority in thinking about the totality of the £7 billion they spent in health and social care and how they could divert and channel some of that towards broad prevention initiatives in general , and towards tackling being overweight and obesity in particular .
doc_49	what did dr frank atherton said about legislation to build a healthy environment ?	according to dr frank atherton 's answer to legislations ' timing , it was very clear that the implementation of legislation to build a healthy environment was very approved by dr frank atherton and even by a large group in the consultation . dr frank atherton reviewed that they needed a mirror to see what had been happening in this country and legislation was a good way and took some examples of food takeaways which showed that they needed to consider effectiveness things .
doc_49	what did dr frank atherton 's answer to how would any gaps in their data be addressed ?	dr frank atherton put out one “ often asked ” question and attached some importance to having a longitudinal view over time of what 's happening to children , which meant children were measured at school entry and then again at age 11 or 12. that would have significant resource implications , not just for the funding , but also for schools and for the system to deliver it . and also , according to dr frank atherton , the longitudinal data would be helpful in strategy evaluation .
doc_49	what did dawn bowden am mean when he talked about sports infrastructure ?	dawn bowden am asked for dr frank atherton 's ideas on community sport infrastructure of new schools , and pointed out that welsh government has ploughed a huge amount of money into the twenty-first century schools programme . at the end of speech , dawn bowden am thought they should be making sure that they have those kinds of facilities so that they become accessible to the wider public . at the same time , dawn bowden am gave advice on making a recommendation of sports infrastructure to dr frank atherton .
doc_49	what did dr frank atherton think of having a target ?	having a target is more of its deliverability than just having it according to dr frank atherton . since there had been not that successful examples , dr frank atherton considered that they must balance deliverability with challenge . also , dr frank atherton thought a target was one tool in the box that they could use , but moreover , an evaluation which could help them know where they are was very needed . at the same time , there was still a lot to achieve .
doc_49	why did dr frank atherton make a commitment to embedding physical activity at an early stage in primary school education ?	dr frank atherton considered that just in terms of the physical activity , it was a really important dimension and they found that their children were not that physically active and could n't meet the various guidelines . embedding physical activity at an early stage in primary school education might not have the same effect as the dietary issue did to healthy weight , but it was vital to pupils socialization and mental health .
doc_49	what was dr frank atherton 's opinion on providing a more varied diet for pupils ?	in fact , dr frank atherton did not give an exact opinion on providing a more varied diet for pupils . it would be something needing consultation and consideration , then they might decide whether it was worth carrying out . the quality of food , rather than preparing school meals or not , was more important to dr frank atherton .
doc_49	what did dr frank atherton say about the data ?	dr frank atherton first gave a very latest data showing that under a third of children at four or five are overweight or obese . the data showed that the situation was not getting radically worse but also not getting any better . they have a figure for the severely obese for the first time , which is about 12 per cent , which is quite shocking , in a way .
doc_50	what was discussed for improvement of the remote during project evaluation ?	industrial designer suggested that there could be more buttons and the buttons could be smaller . if having the speech recognition feature was feasible , buttons would be added for recording speech so marketing suggested that one of the mute buttons could be eliminated to make room and industrial designer and user interface agreed . marketing also suggested volume control could be put on one button .
doc_50	what was the feedback for leadership , teamwork and means used during the pro evaluation ?	marketing , user interface and industrial designer thought project manager did a good job . project manager believed that the teamwork was great and this opinion was echoed by the other three team members . whiteboard was used during the meeting but digital pens were not and the team agreed that they could have used the whiteboard a bit more . the team mostly used the slide because it was better positioned .
doc_50	what did marketing suggest during giving feedback for the prototype of the remote ?	marketing suggested that they could do something funny for the shell as the snail was known to be slow and they could have a comic effect about how this was a rapid snail . user interface and industrial designer agreed .
doc_50	what did industrial designer say about the appearance during the discussion about the design of the prototype ?	the prototype was attractive , bright blue and snail shaped with buttons in different colours such as yellow . it was compact so it could easily fit in the hand and buttons could be easily accessed . moreover , the material for the case would be plastic but the buttons would be made with soft rubber . for the light emitting diode of the led , it would be fluorescent green and it would be a bulb like an ordinary infrared . last but not least , there would be an oyster-shaped holder for the remote .
doc_50	what were marketing 's comments on the remote during the project evaluation ?	the prototype should be shown to people of various age and socio-economic groups to see if there should be any fine-tuning . also , it should be shown to consumer research groups for feedback . marketing concluded that the prototype reached the goal of being biomorphic , soft and compact with bright and warm colours and felt good in hands . all in all , marketing believed that it was a great product and would be saleable in the market .
doc_50	what was the feedback regarding the prototype of the remote ?	marketing liked how users could reach all the buttons with one thumb , even for someone with a small hand , so users did not need to shift it around or operate with two hands . also , it was good that the on-off button was in a prominent place and the colours of the remote were attractive . mute buttons were on either side so it would work for left- or right-handed people . on the other hand , channel buttons would be inscribed with numbers and the rest would be marked with easily recognized symbols that would be ideal for the international market .
doc_50	what features did user interface present regarding the design of the prototype ?	features of the remote include signal-emitting led , on-off switch , mute button , nine channel buttons , two buttons for increasing or decreasing volume , two buttons for scrolling up or down channels and menu button at the centre , which would control the colour , sharpness , brightness etc . also , there would be an elongated shaped swapping button that was slightly flexible . if it was turned to the left , the tv would change to the previous channel that the user was watching and if to the right , the next channel . the remote has an inbuilt voice recognizer that would recognize the user 's voice and act accordingly .
doc_50	what were the special features for the remote discussed during feedback for the prototype ?	voice recognition would be a major selling point as it was unusual and there were no remotes that had this function in the same price range . another selling point would be its appearance as it would be the cutest remote control . the snail image could be used as a visual attraction . practicality would not be one of its special features because all competition would feature this .
doc_51	what did phd a say about microphones ?	use of dissimilar microphones adds an extra , unwanted variable to individual speaker recordings . similarly , differences in the type of recording equipment used and the manner in which microphones are worn by speakers causes problems for the transcription effort .
doc_51	what was said about ibm transcription ?	ibm has a team of people employed to transcribe meeting data , and who are transcribing single versus multiple channels .
doc_51	what did the team say about incorporating video recordings	setting up a microphone array and performing video recordings ( in a possible collaboration with nist ) are problematic due to the types of changes in infrastructure they require .
doc_51	what ’ s the current status of transcription ?	the transcriber pool has been performing within the expected range of work completed per the amount of time spent transcribing .
doc_51	what was suggested for the transcribers ?	the group discussed the potential for assigning additional tasks to icsi 's transcriber pool , including tagging more fine-grained acoustic information , and discourse and disfluency tagging .
doc_51	what decision was reached about microphones nonuniformity ?	to achieve greater uniformity in across-speaker recording conditions , the group decided to purchase three additional head-mounted microphones .
doc_52	what did the postdoc think about collecting notes with meetings ?	the postdoc thought that it was a good idea to collect digital notes during the meeting in principle , but was concerned about the noise it would add to the mic . postdoc thought that notes could even be taken after the meeting , by transcribers . all in all , he thought notes were useful for generating summaries .
doc_52	what did grad h think about using xml tools ?	grad h brought up that they were standardizing the data in xml , though grad h was not satisfied with the current data format . grad h was also building tools to extract information from xml 's in various languages , mainly java and perl .
doc_52	what did grad g think about meeting data quality ?	grad g thought that it would be important to collect seat information in the key files to know where someone was sitting . this would be useful when people had to be bleeped out upon being heard in someone else 's microphone . grad g wanted to figure out what seating arrangements led to other participants ' voices showing up in the microphone .
doc_52	what did grad g think about collecting notes and related data with meetings ?	grad g thought that it would be helpful to let the participants conveniently bleep things out during the meeting . while synchronizing bleeps from during the meeting would require some infrastructure , a faster version could be set up . though , g did think that the synchronization infrastructure would be a useful addition .
doc_53	what did phd b think about patterns of noise in the recordings ?	phd b thought that a smaller capacitor might help with reverberation . phd b was also interested in the cutoff frequency to ensure that reverberation does not interfere with speech too much . phd b thought it was around 20 .
doc_53	what did phd f think about spectral subtraction ?	phd f informed the group that the preliminary results from spectral subtraction were very bad . mean normalization brought noise to around zero . mean and variance normalization helped with speech but not with noise variance .
doc_53	what did the professor think about the effect of noise on speech frequencies ?	the professor informed the team that noise was affecting their recordings but dan had assured him that the quantization effect was not significant . he thought that the team should update their web page to better reflect their understanding of the topic .
doc_53	what did the phd f think about eurospeech ?	phd f explained that they were trying to do something with meeting recorder digits for eurospeech . some people on ogi were working on a paper due on the 13th of may .
doc_54	what did project manager think of the cost constraints and financial targets of the new remote control project ?	project manager introduced the financial information : 25 euro selling price and 12.5 euro production cost . pm then went on to elaborate that the target market would primarily consist of europe and north america . pm expressed that a profit aim of 50 million euros , which could be achieved by selling 4 million of these remotes , was achievable .
doc_54	why did marketing disagree with industrial designer ?	marketing believed that fancy features like ip would not be used by most people . the overwhelming majority of users would want convenient channel browsing and volume adjustment features . those should remain the main focus instead of more novel features .
doc_54	what did user interface think about prioritizing remote control features ?	user interface initially suggested that the remote control could also incorporate forward-looking features , like controlling personal video recorders . ui quickly jumped on board with focusing on regular features , however .
doc_54	what did the group discuss about prioritizing remote control features ?	user interface and industrial designer expressed a desire to integrate cutting-edge features into the remote . marketing pointed out that most of the market will buy it for standard use , like changing channels and adjusting volume , so those features should be the priority . project manager agreed , explaining that people expect a well-functioning , normal remote for their proposed product price of 25 euros .
doc_54	what did user interface think of cost constraints and financial targets of the new remote control project ?	user interface reiterated that the company would have to sell four million units to make a profit .
doc_55	what was the discussion with jose ?	derivatives were not discussed with jose but other possibilities were explored . first that log energy is basically compressing the distances . another is that he needs to assess the different temporal sizes . he is taking everything over two hundred milliseconds and varying that number . he is also considering moving windows , as previously discussed . he is measuring at the frame level .
doc_55	what was to be included in the new form arrangement ?	for the new forms , one is a one time only speaker form and the other is the digits . the reason the time is included above the date is so that the person who 's extracting the digits will know where to look in the meeting , to try to find them . in addition to name , time and email which the participant fills out , the form including seat number , session , native language , region of origin , time spent in an english speaking country , and accent characterization filled by research facilitators , after conducting a short interview .
doc_55	what did professor c say about the possible hypothesis ?	professor c said the basic hypothesis and starting point is if you examine the energy when two people are speaking at the same time , usually { there 'll be more energy than when one is . coming up with a measure which will match this intuition is the next step . these energy features should be fed into a discriminative system . it is important to pick a normalization that matches the distribution for that feature .
doc_56	what 's the conclusion of the discussion about the outer casing when the team was talking over the appearances of the new remotes ?	the team was offered a bunch of options about the material of the outer casing from wood , titanium , rubber , plastic , latex , double-curved , curved , sponge , etc . after discussion , they decided that they would have the sponge rubber as their outer casing because it had the elasticity and durability which they needed . also , this kind of material was cheap to cast .
doc_56	what shape did the team finally decide to use as the casing for the remote controls ?	the industrial designer first proposed to use the shape of a banana . however , the project manager thought it might be a little bit childish . then , the user interface suggested drawing on the kind of fruits and vegetable shape . after a period of discussion , the team decided to design two or three shapes and had a public survey , letting the public choose what they want .
doc_56	why did the team discuss the merits and demerits of the existing remotes ?	in general , the team only collected the flaws of the existing remotes . according to the user interface , the existing remotes were difficult to use because of the inconsistent layout , too many buttons and shape problems . for each problem , the team tried to give the solution . for example , their new remotes would have a standard layout , limited buttons and organic shapes . it was believed that by solving all these problems , the new remotes would be easy for the customers to use .
doc_56	what was the conclusion about scrolling on the new remotes when they were discussing the merits of the existing remotes ?	the user interface showed the pictures of one kind of remotes with scrolls on it , working as the middle buttons . if the consumers wanted to find a certain item , they just needed to scroll it and when they reached the required ones , they pressed the middle of the scroll . although the team was not satisfied with the colour , shape and buttons of the existing , they all agreed that the function of a scroll was a good idea .
doc_57	how long was the latency ?	the latency of the recursion was fifty milliseconds . the recursion added that much to the overall latency of the system . though , phd b suggested doing tasks in parallel to reduce total latency .
doc_57	why did the professor not like latency ?	the professor wanted to make sure that the team does not end up in a bind . if they later had to cut latency , it would create a problem . this was his preferred conservative approach .
doc_57	what did grad e think about the goal of his experiment ?	grad e thought that the idea of doing mean log magnitude spectral subtraction was figuring out the effect of training time on the model performance . it seemed that longer times had diminishing returns after a certain point .
doc_57	what was the professor 's take on the 12 second mean ?	the professor suggested that the model essentially improved performance after the first utterance as it had more data . there was a higher error probability for the first utterance . this issue could potentially be resolved using a second-pass system , in which the initial utterance was processed differently .
doc_58	what did user interface introduce about the detailed design of the prototype ?	user interface suggested that the prototype of the remote control would have an ergonomic shape , be made out of wood and the colour would be customisable . user interface also introduced the general layout of the white board under the flip : the big yellow button would be charged for turning the tv on and off , the red triangle one would be used to change the volume , while the green one controlled the channel changing . there would be a dark blue numeric pad at the bottom and an lcd screen on the flip panel . the prototype would have a customised backing and front .
doc_58	why did user interface disagree when talking about the redesign after product evaluation ?	because user interface thought there should be a turnaround time between product evaluation and its formal release . user interface believed that many products had been released to the market without being properly user-tested and did n't receive positive results , so the remote control should be minimally tested before redesigned and fine-tuned to suit a general range of requirements according to the feedback from product evaluation .
doc_58	what did the group determine on the evaluation criteria of the detailed design ?	industrial designer proposed to specify the location of the microphone . project manager and user interface disagreed with each other . project manager thought the microphone should be under the flip so that users could easily turn off the voice recognition , whereas user interface insisted that microphone should be on the side so that the remote control could be activated by voice even when out of reach .
doc_58	what did the group discuss about product evaluation ?	industrial designer proposed to conduct a product evaluation by putting the prototype on the market to get feedback from the users . user interface pointed out that there should be time for redesign while project manager insisted that no more change would be made on the original design and improvements made according to evaluation results would be on the second generation . what 's more , industrial designer came up with a strategy to do additional user research by choosing the sports season and working with motion pictures .
doc_58	what did the group discuss about the detailed design of the product ?	user interface presented the function , customizability and appearance ( colour , material and shape ) of the remote control . then the group discussed the location of the microphone as well as the weight and shape of the buttons . project manager suggested that the microphone should be under the flip while user interface argued that it should be on the side . user interface also proposed that the buttons should be made in egg shape and of plasticine .
doc_58	what strategy did the group come up with for product evaluation ?	industrial designer proposed to choose a special time of year which is most important for the tv remote control sales to launch the product for user testing . project manager suggested the sports season which was right before the world cup football and to work with motion pictures coming out on dvd that the users needed to have a special remote control to work with . the group intended to set up a campaign with picture companies .
doc_59	what did the group think about the cover when discussing remote control prototype ?	user interface proposed that the cover should be made of rubber and could stretch over . project manager agreed but asked industrial designer to broaden it out .
doc_59	what did the group discuss about evaluation criteria of remote control ?	marketing believed that the remote control should be : fashionable ; technologically innovative ; easy to use ; suitable for the customer ; not complicated ; functional ; not inclined to cause rsi . project manager agreed and added that it should not take long to learn to use .
doc_59	what did industrial designer think about the remote control in the discussion of its evaluation criteria ?	industrial designer agreed that the remote control should be fashionable , technologically innovative and suitable for customers and proposed that fewer buttons could make the handle more ergonomically correct .
doc_59	what age groups did the team think would the device appeal to when discussing evaluation criteria of remote control ?	project manager thought it would attract older people who could n't manage the buttons as they would probably prefer speech recognition . however , industrial designer believed it tended to appeal more to younger aged groups as the team had gone with the fashion focus but then proposed that it should still appeal on a certain level to everybody .
doc_59	what details did industrial designer give when introducing remote control prototype ?	the remote control would be moulded to the shape of the hand when people held it . on the left there was a slider for the volume , and on the right there were several buttons . the power key would be the biggest so that people knew how to turn on the television . there would also be a microphone for all the voice commands .
